"IOC","Type","Sources","Max confidence","Last Seen","Detection count"
"78756c46de842b3e0e1eefe8927d016fbda912b04d001ecfc2102f94fbff616b3216c7402dbc4635f2d01f64d57cf499","Hash","Malware Bazaar","80","06/10/2025-15:12:25","1"
"686c40fd7bd9cacd9a9a40dffcc12000f9e3ce6aacfe7d261411ff34e576dcbe","Hash","Malware Bazaar","80","06/10/2025-15:12:18","1"
"4eff379aed22e1911707d777cb0b1346c82e65fe4ad1ef8e9bb48a0ced254c624b1a186a21c25bc20a20bd6d491d79d2","Hash","Malware Bazaar","80","06/10/2025-15:12:18","1"
"21c5661eb5e54d537c6c9394d7bd4accf53e06851978a36c94b649c4f404a42e","Hash","AlienVault","60","03/07/2025-19:07:46","1"
"003676e6240421426e5c0919eb40bdde52b383eb1c54596deb77218c3885cdc5","Hash","AlienVault","60","03/07/2025-19:07:32","1"
"28de2ccff30a4f198670b66b6f9a0ce5f5f9b7f889c2f5e6a4e365dea1c89d53","Hash","PWC UK ,AlienVault","90","03/07/2025-13:29:14","27"
"5d3ff202f20af915863eee45916412a271bae1ea3a0e20988309c16723ce4da5","Hash","Malware Bazaar ,AlienVault","80","03/07/2025-08:25:21","2"
"90e5fa3f382c5b15a85484c17c15338a6c8dbc2b0ca4fb73c521892bd853f226","Hash","Malware Bazaar ,SOCRadar ,AlienVault","90","03/07/2025-08:25:06","12"
"c1664df788f690fd061994ed3eb9d767e2f293448ce9d7ff5bff37549e9e4dab","Hash","AlienVault","60","03/07/2025-08:24:32","1"
"5ee98a677f58b897df3287448e63a1a781d312d2a951f438e1d7e4ab658fa4a0","Hash","AlienVault","60","03/07/2025-08:24:19","1"
"7eb564f0afc23cc8186e67f8c0d7e6c80215b75c9f0c4b35f558a9e35743ca41","Hash","AlienVault","60","03/07/2025-08:24:05","1"
"a485ef522a00edc7eb141f4ef982dd52b3e784ea8d8f1bb0ca044a61ce642eac","Hash","AlienVault","60","03/07/2025-08:22:16","1"
"4bcc2ad5b577954a6bd23aff16566ce0784a71f9526a5ae849347ae766f4033f","Hash","AlienVault","60","03/07/2025-08:17:38","1"
"110c77f66a8d4d8ccc9dc468744302cf368efd071e3e4af39338b699f6bc7808","Hash","AlienVault","60","03/07/2025-08:14:40","1"
"9410963ede9702e7b74b4057fee952250ded09f85a4bb477d45a64f2352ec811","Hash","AlienVault","60","03/07/2025-08:12:57","1"
"afd06652b24811d7e03d5525b292293dbdf49b8c0e450d748cab0289aecdbc02","Hash","AlienVault","60","03/07/2025-08:12:24","1"
"2c33b1dd793ad5e59180719d078301ee7ebb6cf7465286c19b042accca6ac749","Hash","AlienVault","60","03/07/2025-08:12:09","1"
"c2c1d804aeed1913f858df48bf89a58b1f9819d7276a70b50785cf91c9d34083","Hash","Security Intelligence ,AlienVault","90","03/07/2025-08:02:55","11"
"69eb4fca412201039105d862d5f2bf12085d41cb18a93398afef0be8dfb9c229","Hash","Recorded Future ,AlienVault","90","03/07/2025-08:01:13","5"
"33a61ff123713da26f45b399a9828e29ad25fbda7e8994c954d714375ef92156","Hash","Malware Bazaar ,AlienVault","80","02/10/2025-16:11:10","5"
"baac058ddfc96c8aea8c0057077505f0ad3ff20311d999886fed549924404849","Hash","AlienVault","75","02/10/2025-10:19:09","3"
"4ac088bf25d153ec2b9402377695b15a28019dc8087d98bd34e10fed3424125f","Hash","Malware Bazaar ,AlienVault","80","08/20/2024-15:11:36","4"
"c3486133783379e13ed37c45dc6645cbee4c1c6e62e7988722931eef99c8eaf3","Hash","Malware Bazaar ,AlienVault","80","08/20/2024-15:11:36","3"
"82ae2eb470a5a16ca39ec84b387294eaa3ae82e5ada4b252470c1281e1f31c0a","Hash","Malware Bazaar ,Url Haus ,AlienVault","80","08/10/2024-13:13:19","5"
"89c1d1b61d7f863f8a651726e29f2ae3de7958f36b49a756069021817947d06c","Hash","AlienVault","82","08/10/2024-13:13:12","3"
"c67cd544a112cab1bb75b3c44df4caf2045ef0af51de9ece11261d6c504add32","Hash","AlienVault","82","08/10/2024-13:12:23","2"
"bc2597ce09987022ff0498c6710a9b51a1a47ed8082ac044be2838b384157527","Hash","AlienVault","87","08/10/2024-13:12:04","3"
"f83e2b3be2e6db20806a4b9b216edc7508fa81ce60bf59436d53d3ae435b6060","Hash","AlienVault","78","06/10/2024-13:11:56","3"
"0180f4f29c550aa1ffaa21af51711b29de99fb1d7c932d008a0e9356ae8a7d60","Hash","AlienVault","75","06/10/2024-13:11:28","3"
"0e51029ba28243b0a6a071713c17357a8eb024aa4298d1ccc9e2c4ac8916df4d","Hash","Malware Bazaar ,AlienVault","80","05/13/2024-10:11:33","5"
"bd1f0fb085c486e97d82b6e8acb3977497c59c3ac79f973f96c395e7f0ca97f8","Hash","Malware Bazaar ,AlienVault","80","05/13/2024-09:11:47","4"
"156ac9685acb6696d8d7f64205e20ecf7a87dad304b8441449f0060ed175938b","Hash","AlienVault","75","05/07/2024-13:28:33","4"
"dbdb14e37fc4412711a1e5e37e609e33410de31de13911aee99ab473753baa4a","Hash","AlienVault","75","05/07/2024-13:28:01","4"
"3226b3e7d7fdaebfe7d7f06bdaf0cad08ea9792cd32843d01e6023f67cd0c889","Hash","AlienVault","75","05/07/2024-13:27:08","4"
"c99cc10f15f655f36314e54f7013a0bc5df85f4d6ff7f35b14a446315835d334","Hash","AlienVault","75","05/07/2024-08:19:23","3"
"e0ba0cedd8a8624c75af29965e5fa7ab754fc0fcddbb330bb548dab4f2be333f","Hash","AlienVault","75","05/07/2024-08:19:00","3"
"3c74109005111688341f4e5fcba42be9c21baa4465f5f84a5a342708732ac0ff","Hash","AlienVault","75","05/07/2024-08:18:36","3"
